gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
2803067337,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,Anthus spinoletta,46.576124,8.422154,2020-06-02T09:09:00,3.88731
2803013716,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Decticus,Decticus verrucivorus,46.795178,8.68687,2020-06-22T12:02:38,20.16926
2802887192,Animalia,Chordata,Aves,Passeriformes,Passeridae,Montifringilla,Montifringilla nivalis,46.576382,8.421113,2020-06-02T08:51:00,3.88731
2802834033,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria euphrosyne,46.898219,8.488304,2020-06-23T16:29:45,8.161871
2802814945,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Agrypnus,Agrypnus murinus,46.661997,8.546642,2020-06-20T15:36:56,3.775098
2802737843,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,46.796162,8.687472,2020-06-22T11:30:45,20.16926
2802730935,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,Pyrrhocorax graculus,46.576734,8.421588,2020-06-02T08:49:00,3.88731
2802690560,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta ostrinalis,46.675129,8.509965,2011-06-04T13:50:00,3.775098
2802597204,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,Delichon urbicum,46.576568,8.421243,2020-06-02T09:16:00,3.88731
2802588127,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,Apus apus,46.597825,8.502159,2020-06-02T12:41:00,1.718531
2802556253,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,Lycaena virgaureae,46.775842,8.646706,2016-07-17T11:52:00,6.973445
2802553079,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,Carpodacus erythrinus,46.610014,8.535809,2020-06-02T19:16:00,4.072223
2802553074,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,46.598768,8.504906,2020-06-02T12:48:00,1.718531
